"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2026-03-01 14:44:57","MalwareBazaar","Earth Krahang","SHA256","f654dd05e0a4b7c604f95160b8f7695883e70356fcb3c86ba6c6e4da30e26394","signature=Cobalt Strike; file=f654dd05e0a4b7c604f95160b8f7695883e70356fcb3c86ba6c6e4da30e26394.exe (tag=Cobalt Strike)",""
"2026-03-01 14:44:46","MalwareBazaar","Earth Krahang","SHA256","f77d9073f461ce158971e66bd0dbec3273aba6c24fb3e8fe2ba4998dd7b59468","signature=Cobalt Strike; file=f77d9073f461ce158971e66bd0dbec3273aba6c24fb3e8fe2ba4998dd7b59468.exe (tag=Cobalt Strike)",
"2026-02-26 11:15:10","MalwareBazaar","Earth Krahang","SHA256","5c9b7b7c112e154bed63bfa43ff606b7fcc79cb9668f99de032cc09fb6bacc90","signature=Cobalt Strike; file=injector.ps1 (tag=Cobalt Strike)",
"2026-02-24 10:06:17","MalwareBazaar","Earth Krahang","SHA256","da8c83eae113475945a9ab217acf0a375f690e3da0205fedf6f3b176cb9ff45b","signature=Cobalt Strike; file=深信服财务审计相关资料.exe (tag=Cobalt Strike)",""
"2026-02-22 16:46:45","MalwareBazaar","Earth Krahang","SHA256","f8219f79a7f0af8eda4338a026b6331717778de14813a3a3ff921b42a636bdd0","signature=Cobalt Strike; file=f8219f79a7f0af8eda4338a026b6331717778de14813a3a3ff921b42a636bdd0 (tag=Cobalt Strike)",
"2026-02-20 08:35:13","MalwareBazaar","Earth Krahang","SHA256","a30a5b326aed3931627b737eba7fad9dc945d6c9df600219264a7c795c152b0d","signature=Cobalt Strike; file=SecuriteInfo.com.Win64.MalwareX-gen.43381844 (tag=Cobalt Strike)",""
"2026-02-20 08:35:10","MalwareBazaar","Earth Krahang","SHA256","e6084b5a88a98de3fdeb3a5dc69d7edd743b9ca9a3699812dac910fd036dabe5","signature=Cobalt Strike; file=SecuriteInfo.com.Win64.MalwareX-gen.16284722 (tag=Cobalt Strike)",
"2026-02-16 08:44:31","MalwareBazaar","Earth Krahang","SHA256","b640c53e2c02f08aa8ca3db62c628abcaa1694ffec33a59d69d88f5e2d1552aa","signature=Cobalt Strike; file=aes_loader.vmp.exe (tag=Cobalt Strike)",
"2026-02-13 21:55:00","MalwareBazaar","Earth Krahang","SHA256","56181f668b1bd40f2c72909e7ed346ae6fdf176863ac42c0724bef5bf14d57fd","signature=Cobalt Strike; file=reverse_bypass.exe (tag=Cobalt Strike)",
"2026-02-13 09:59:27","MalwareBazaar","Earth Krahang","SHA256","48cc6671cdf4aec9ebb25ec428dc47eb09f39dc063de1ae0b24a788a346b13d1","signature=Cobalt Strike; file=beacon.exe (tag=Cobalt Strike)",""
"2026-02-13 09:35:02","MalwareBazaar","Earth Krahang","SHA256","085ce06c03268912d651fe4448871a40736abcae49889a207c6a42879b664b8d","signature=Cobalt Strike; file=RoyalFlush3.ps1 (tag=Cobalt Strike)",""
"2026-02-05 10:08:04","MalwareBazaar","Earth Krahang","SHA256","5804ab1cab517dbc9c314360988d0f44e9226626071c933c86f336fc68d89ff4","signature=Cobalt Strike; file=YYdispose_loader_20260205_105004_22rnzy.exe (tag=Cobalt Strike)",""
"2026-01-08 02:06:03","MalwareBazaar","Earth Krahang","SHA256","316b0ed598d0587a567220ea8dac7988e905884bbe5d8e927e1d03b0d4acd6a4","signature=Cobalt Strike; file=关于春节假日调休通知.exe (tag=Cobalt Strike)",""
"2025-12-30 11:52:53","MalwareBazaar","Earth Krahang","SHA256","4a43b3e17cee8c3b85ac06b0e7877e777cbc55fd3c593112097ee66c21fe6707","signature=Cobalt Strike; file=360zip.exe (tag=Cobalt Strike)",
"2025-12-22 09:39:20","MalwareBazaar","Earth Krahang","SHA256","bea27ed2fe4e48eebf79f045b50ab89be138596620155c3f47a75bf1b99ab824","signature=Cobalt Strike; file=北京地铁运营公司-基于自主定位和自主感知的信号备用系统研究项目举报函.exe (tag=Cobalt Strike)",
"2025-12-16 11:09:03","MalwareBazaar","Earth Krahang","SHA256","0adfe8dab1b4339ffe2f36fadc728ebecf67dbc6077d2b62811ca4f60753ee70","signature=Cobalt Strike; file=update.ps1 (tag=Cobalt Strike)",
"2025-12-14 07:19:57","MalwareBazaar","Earth Krahang","SHA256","1c38e3cda8ac6d79d9da40834367697a209c6b07e6b3ab93b3a4f375b161a901","signature=Cobalt Strike; file=1c38e3cda8ac6d79d9da40834367697a209c6b07e6b3ab93b3a4f375b161a901 (tag=Cobalt Strike)",""
"2025-12-13 19:36:03","MalwareBazaar","Earth Krahang","SHA256","fb49a3c2bf8466798f0346639a3d94a0829524afd365dda714eb42863e8502e5","signature=Cobalt Strike; file=file (tag=Cobalt Strike)",""
"2025-12-13 19:02:03","MalwareBazaar","Earth Krahang","SHA256","330cde21f8324b44a2ec6f0471b5a790f1216423f91bd67c8b2fe80ed0d4bcd5","signature=Cobalt Strike; file=file (tag=Cobalt Strike)",""
"2025-12-12 10:08:14 UTC","ThreatFox","Earth Krahang","IP","208.87.205.54:81","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-12-05 10:03:10 UTC","ThreatFox","Earth Krahang","IP","43.249.175.89:7777","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-12-05 10:03:09 UTC","ThreatFox","Earth Krahang","ip:port","156.234.121.183:7777","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-28 09:38:19 UTC","ThreatFox","Earth Krahang","IP","129.212.185.115:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-28 09:38:18 UTC","ThreatFox","Earth Krahang","IP","202.182.114.60:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-28 09:38:18 UTC","ThreatFox","Earth Krahang","IP","82.157.235.117:666","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-28 09:38:18 UTC","ThreatFox","Earth Krahang","IP","20.172.239.49:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-28 09:38:17 UTC","ThreatFox","Earth Krahang","IP","5.182.210.126:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-28 03:19:15","MalwareBazaar","Earth Krahang","SHA256","9051482fcb1ac6c9f2c06d74ba2f1f964f35bdfd1a046be05b6f69e47ad84aa8","signature=Cobalt Strike; file=李毅简历-高级运维工程师（2025-11-28）.exe (tag=Cobalt Strike)",""
"2025-11-22 02:05:01","MalwareBazaar","Earth Krahang","SHA256","6c1b2c606d3d4923bc1366b596bee8ddf28bfd9c6344f287e02a8114e091871e","signature=Cobalt Strike; file=s.exe (tag=Cobalt Strike)",""
"2025-11-21 12:37:41 UTC","ThreatFox","Earth Krahang","IP","54.166.128.216:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-21 12:37:40 UTC","ThreatFox","Earth Krahang","IP","52.156.27.122:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-21 12:37:39 UTC","ThreatFox","Earth Krahang","IP","115.120.248.106:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-21 12:37:39 UTC","ThreatFox","Earth Krahang","IP","94.156.119.170:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-21 12:37:38 UTC","ThreatFox","Earth Krahang","ip:port","47.79.88.143:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-21 12:37:38 UTC","ThreatFox","Earth Krahang","IP","62.234.150.115:8099","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-21 12:37:37 UTC","ThreatFox","Earth Krahang","IP","40.67.149.122:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-21 12:37:37 UTC","ThreatFox","Earth Krahang","IP","4.201.220.7:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-21 12:37:36 UTC","ThreatFox","Earth Krahang","IP","156.234.101.186:7634","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-21 12:37:35 UTC","ThreatFox","Earth Krahang","IP","23.248.214.6:7634","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-21 12:37:35 UTC","ThreatFox","Earth Krahang","IP","23.235.187.69:7634","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-14 12:03:25 UTC","ThreatFox","Earth Krahang","IP","101.42.31.153:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-14 12:03:24 UTC","ThreatFox","Earth Krahang","IP","120.24.61.117:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-14 12:03:24 UTC","ThreatFox","Earth Krahang","IP","146.56.194.84:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:02:37 UTC","ThreatFox","Earth Krahang","IP","115.233.60.197:8081","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:35 UTC","ThreatFox","Earth Krahang","IP","115.233.60.197:4433","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:31 UTC","ThreatFox","Earth Krahang","IP","162.217.85.139:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:27 UTC","ThreatFox","Earth Krahang","IP","106.13.78.105:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:02:24 UTC","ThreatFox","Earth Krahang","IP","47.121.29.60:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:02:22 UTC","ThreatFox","Earth Krahang","IP","77.221.148.90:8002","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:02:19 UTC","ThreatFox","Earth Krahang","ip:port","77.221.148.90:8001","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:17 UTC","ThreatFox","Earth Krahang","IP","172.191.98.45:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:12 UTC","ThreatFox","Earth Krahang","IP","4.201.196.188:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:02:10 UTC","ThreatFox","Earth Krahang","IP","111.119.238.22:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:05 UTC","ThreatFox","Earth Krahang","ip:port","149.88.65.139:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:03 UTC","ThreatFox","Earth Krahang","IP","37.120.247.190:10003","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:02:00 UTC","ThreatFox","Earth Krahang","IP","37.120.247.190:10002","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:58 UTC","ThreatFox","Earth Krahang","ip:port","37.120.247.190:10001","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:56 UTC","ThreatFox","Earth Krahang","IP","16.163.116.206:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:53 UTC","ThreatFox","Earth Krahang","ip:port","106.54.208.142:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:51 UTC","ThreatFox","Earth Krahang","ip:port","149.88.65.239:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:49 UTC","ThreatFox","Earth Krahang","IP","54.175.28.221:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:47 UTC","ThreatFox","Earth Krahang","IP","172.245.129.102:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:44 UTC","ThreatFox","Earth Krahang","IP","101.42.41.127:54101","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:42 UTC","ThreatFox","Earth Krahang","IP","107.175.24.23:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:39 UTC","ThreatFox","Earth Krahang","IP","46.8.226.163:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:37 UTC","ThreatFox","Earth Krahang","IP","188.120.232.76:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:35 UTC","ThreatFox","Earth Krahang","IP","206.206.77.66:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:32 UTC","ThreatFox","Earth Krahang","ip:port","3.16.91.154:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:30 UTC","ThreatFox","Earth Krahang","IP","38.60.220.54:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:28 UTC","ThreatFox","Earth Krahang","ip:port","120.76.136.19:18080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:25 UTC","ThreatFox","Earth Krahang","IP","120.26.146.96:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:01:23 UTC","ThreatFox","Earth Krahang","IP","209.200.252.49:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:01:20 UTC","ThreatFox","Earth Krahang","IP","39.100.98.194:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:00:35 UTC","ThreatFox","Earth Krahang","IP","62.234.180.14:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:00:32 UTC","ThreatFox","Earth Krahang","IP","3.105.127.72:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:00:26 UTC","ThreatFox","Earth Krahang","IP","31.59.41.163:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:00:23 UTC","ThreatFox","Earth Krahang","IP","13.56.140.67:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:00:19 UTC","ThreatFox","Earth Krahang","IP","43.138.21.125:9090","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-11-07 06:00:16 UTC","ThreatFox","Earth Krahang","IP","43.138.21.125:1234","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07 06:00:12 UTC","ThreatFox","Earth Krahang","IP","108.61.192.191:8181","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-11-07","VirusTotal (Fallback)","Earth Krahang","SHA256","d13c7f36a8c13f723b101454293c8472ade64e01efb582232c736702ecf2e5e6","Text Match: Earth Krahang","https://www.virustotal.com/gui/file/d13c7f36a8c13f723b101454293c8472ade64e01efb582232c736702ecf2e5e6"
"2025-11-05 04:04:00","MalwareBazaar","Earth Krahang","SHA256","f437051030243bd86e3528930a1e987cbc084d31e8150316246132c463e7dfeb","signature=Cobalt Strike; file=powershell.ps1 (tag=Cobalt Strike)",""
"2025-10-31 10:03:21 UTC","ThreatFox","Earth Krahang","IP","114.66.63.237:8012","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 10:03:21 UTC","ThreatFox","Earth Krahang","IP","192.252.187.60:9090","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 10:03:20 UTC","ThreatFox","Earth Krahang","IP","124.221.78.241:5009","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 10:03:19 UTC","ThreatFox","Earth Krahang","IP","172.167.21.213:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 10:03:19 UTC","ThreatFox","Earth Krahang","IP","18.168.199.109:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 10:03:19 UTC","ThreatFox","Earth Krahang","IP","8.129.31.159:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:37 UTC","ThreatFox","Earth Krahang","IP","116.205.173.10:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:35 UTC","ThreatFox","Earth Krahang","IP","38.147.172.127:50050","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:32 UTC","ThreatFox","Earth Krahang","IP","45.227.253.137:60341","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:30 UTC","ThreatFox","Earth Krahang","IP","8.148.31.226:8888","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:28 UTC","ThreatFox","Earth Krahang","IP","124.70.26.41:65534","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:26 UTC","ThreatFox","Earth Krahang","IP","8.136.57.130:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:23 UTC","ThreatFox","Earth Krahang","ip:port","47.92.222.254:8081","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:21 UTC","ThreatFox","Earth Krahang","IP","202.56.160.188:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:19 UTC","ThreatFox","Earth Krahang","IP","202.56.160.188:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:17 UTC","ThreatFox","Earth Krahang","ip:port","103.73.163.80:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:15 UTC","ThreatFox","Earth Krahang","IP","177.136.225.181:10035","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:12 UTC","ThreatFox","Earth Krahang","IP","149.28.24.203:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:10 UTC","ThreatFox","Earth Krahang","IP","129.232.178.142:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:08 UTC","ThreatFox","Earth Krahang","IP","129.232.178.142:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:01:06 UTC","ThreatFox","Earth Krahang","ip:port","129.232.178.142:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:03 UTC","ThreatFox","Earth Krahang","IP","8.129.30.234:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:01:01 UTC","ThreatFox","Earth Krahang","IP","191.96.225.175:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:59 UTC","ThreatFox","Earth Krahang","IP","191.96.225.175:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:57 UTC","ThreatFox","Earth Krahang","IP","193.221.200.235:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:55 UTC","ThreatFox","Earth Krahang","IP","165.227.58.75:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:50 UTC","ThreatFox","Earth Krahang","IP","74.207.228.203:8089","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:48 UTC","ThreatFox","Earth Krahang","ip:port","74.207.228.203:8088","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:46 UTC","ThreatFox","Earth Krahang","IP","43.142.244.154:8082","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:43 UTC","ThreatFox","Earth Krahang","IP","43.142.244.154:8081","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:41 UTC","ThreatFox","Earth Krahang","IP","164.128.173.115:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:39 UTC","ThreatFox","Earth Krahang","IP","96.9.212.169:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:36 UTC","ThreatFox","Earth Krahang","IP","158.158.8.133:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:34 UTC","ThreatFox","Earth Krahang","ip:port","193.42.24.226:57777","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:31 UTC","ThreatFox","Earth Krahang","ip:port","45.86.162.111:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:29 UTC","ThreatFox","Earth Krahang","IP","8.148.85.152:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:26 UTC","ThreatFox","Earth Krahang","IP","193.84.71.99:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:24 UTC","ThreatFox","Earth Krahang","IP","13.215.177.53:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:21 UTC","ThreatFox","Earth Krahang","IP","43.136.23.21:4433","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:19 UTC","ThreatFox","Earth Krahang","IP","123.57.200.25:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:17 UTC","ThreatFox","Earth Krahang","IP","106.38.201.207:8888","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:14 UTC","ThreatFox","Earth Krahang","IP","118.25.1.7:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:12 UTC","ThreatFox","Earth Krahang","IP","118.25.1.7:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:09 UTC","ThreatFox","Earth Krahang","IP","54.161.29.79:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 02:00:05 UTC","ThreatFox","Earth Krahang","IP","124.222.236.203:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 02:00:01 UTC","ThreatFox","Earth Krahang","IP","38.60.125.228:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 01:59:58 UTC","ThreatFox","Earth Krahang","IP","18.202.246.146:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 01:59:54 UTC","ThreatFox","Earth Krahang","IP","106.53.64.233:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 01:59:52 UTC","ThreatFox","Earth Krahang","IP","108.130.99.161:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 01:59:49 UTC","ThreatFox","Earth Krahang","IP","108.130.99.161:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 01:59:47 UTC","ThreatFox","Earth Krahang","IP","195.133.198.77:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-10-31 01:59:45 UTC","ThreatFox","Earth Krahang","ip:port","111.229.147.197:34443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-31 01:59:41 UTC","ThreatFox","Earth Krahang","IP","193.112.92.122:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
