"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2026-01-08 20:03:45 UTC","ThreatFox","UAT-7290","IP","149.104.104.76:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2026-01-08 12:03:43 UTC","ThreatFox","UAT-7290","IP","217.69.1.147:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2026-01-08 08:03:11 UTC","ThreatFox","UAT-7290","IP","139.84.142.99:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2026-01-07 12:29:00 UTC","ThreatFox","UAT-7290","Domain","www.kasperskysecure.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-12-26 08:01:50 UTC","ThreatFox","UAT-7290","IP","38.60.250.74:8443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-12-22 12:02:03 UTC","ThreatFox","UAT-7290","IP","139.84.139.117:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-12-18 04:01:08 UTC","ThreatFox","UAT-7290","IP","64.176.65.222:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-12-01 08:02:32 UTC","ThreatFox","UAT-7290","IP","38.54.79.170:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-12-01 04:01:58 UTC","ThreatFox","UAT-7290","IP","136.244.113.131:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-11-26 16:01:34 UTC","ThreatFox","UAT-7290","IP","38.54.50.10:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-11-26 12:32:14 UTC","ThreatFox","UAT-7290","Domain","rtku.lat","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-11-24 12:40:26 UTC","ThreatFox","UAT-7290","IP","163.61.102.245:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-11-24 12:40:24 UTC","ThreatFox","UAT-7290","IP","149.28.78.189:42306","threat=payload_delivery; malware=win.shadowpad (tag=ShadowPad)",
"2025-10-22 14:59:34 UTC","ThreatFox","UAT-7290","SHA256","ac29c2dbec74dd4c05fa4ea4544c2e619f62cfe3b874746d94a13cf7ce3cbeff","threat=payload; malware=win.shadowpad (tag=ShadowPad)",
"2025-10-22 14:59:34 UTC","ThreatFox","UAT-7290","SHA256","000f30792da01647cf040c0734bfa968af24b430e8bfa0886b1b4fe8b1caa753","threat=payload; malware=win.shadowpad (tag=ShadowPad)",
"2025-10-09 20:01:28 UTC","ThreatFox","UAT-7290","IP","64.176.96.141:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-10-01 08:01:18 UTC","ThreatFox","UAT-7290","IP","38.54.79.249:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-10-01 07:38:53 UTC","ThreatFox","UAT-7290","Domain","vip.googleminigames.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-12 05:27:50 UTC","ThreatFox","UAT-7290","Domain","www.gxh191.top","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-10 16:01:58 UTC","ThreatFox","UAT-7290","ip:port","45.77.47.239:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-07 20:02:01 UTC","ThreatFox","UAT-7290","ip:port","139.84.210.208:80","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-07 16:01:43 UTC","ThreatFox","UAT-7290","ip:port","103.85.252.170:80","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-05 12:01:31 UTC","ThreatFox","UAT-7290","ip:port","46.17.41.246:80","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-02 12:01:09 UTC","ThreatFox","UAT-7290","ip:port","154.205.133.142:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-09-01 16:01:03 UTC","ThreatFox","UAT-7290","ip:port","154.205.145.180:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-08-30 00:00:55 UTC","ThreatFox","UAT-7290","ip:port","207.148.37.85:80","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-08-26 16:01:10 UTC","ThreatFox","UAT-7290","ip:port","46.29.163.163:80","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-08-26 16:01:10 UTC","ThreatFox","UAT-7290","ip:port","185.238.189.41:80","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-07-30 04:00:35 UTC","ThreatFox","UAT-7290","ip:port","38.54.42.48:15000","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-07-25 16:45:12 UTC","ThreatFox","UAT-7290","Domain","intanschools.py628fxjlk-gok67gvk2652.p.temp-site.link","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-07-16 01:02:22 UTC","ThreatFox","UAT-7290","Domain","www.googleaccount.org","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-07-16 01:02:22 UTC","ThreatFox","UAT-7290","Domain","topmicrosoft.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-07-16 01:02:22 UTC","ThreatFox","UAT-7290","Domain","microsoftdesktop.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-07-07 17:13:53 UTC","ThreatFox","UAT-7290","domain","en.earthen.io","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-06-14 07:01:38 UTC","ThreatFox","UAT-7290","Domain","topmicrosoftmarketing.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-04-09 16:14:19","MalwareBazaar","UAT-7290","SHA256","a596d4a1ede0d022d77f0b03c723c7071ffec0e89b35f0d30fb9ff15feeb4969","signature=; file=Packagec.ps1 (tag=ShadowPad)",""
"2025-04-09 16:14:02","MalwareBazaar","UAT-7290","SHA256","8b557df773156a87f2fe6bf7bb1b10a690e650c08abb924181165ce82d3fc4af","signature=; file=msimg32.dll (tag=ShadowPad)",
"2025-04-09 16:13:44","MalwareBazaar","UAT-7290","SHA256","7ad3331be038b43c1a19066f1e4edbe85dfb08596d70774a5e15480394626d39","signature=; file=Dvx.zip (tag=ShadowPad)",
"2025-03-19 05:29:36 UTC","ThreatFox","UAT-7290","Domain","googlelivenews.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-03-19 05:29:36 UTC","ThreatFox","UAT-7290","Domain","sv3.xxyybb.xyz","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-03-19 05:29:35 UTC","ThreatFox","UAT-7290","Domain","microsoftasps.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-03-19 05:29:33 UTC","ThreatFox","UAT-7290","domain","www.paloaltonetworkhelp.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-03-10 16:00:58 UTC","ThreatFox","UAT-7290","IP","16.163.161.107:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2025-02-28 05:40:25 UTC","ThreatFox","UAT-7290","domain","symence.org","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-02-28 05:40:25 UTC","ThreatFox","UAT-7290","domain","gomyhalf.com","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2025-01-21 05:38:57 UTC","ThreatFox","UAT-7290","IP","155.248.216.246:8083","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2024-07-14 12:14:56 UTC","ThreatFox","UAT-7290","Domain","update.micro.gay","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2024-07-14 12:14:52 UTC","ThreatFox","UAT-7290","Domain","ns.supermirco.us","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",
"2024-05-03 09:09:10 UTC","ThreatFox","UAT-7290","ip:port","8.218.244.117:443","threat=botnet_cc; malware=win.shadowpad (tag=ShadowPad)",""
"2022-01-17 13:03:14","MalwareBazaar","UAT-7290","SHA256","92d224568617795959723e2cc22d6e244d225c2210758f08965d5844f24feed8","signature=ShadowPad; file=92d224568617795959723e2cc22d6e244d225c2210758f08965d5844f24feed8 (tag=ShadowPad)",
"2021-03-10 14:31:25","MalwareBazaar","UAT-7290","SHA256","aef610b66b9efd1fa916a38f8ffea8b988c20c5deebf4db83b6be63f7ada2cc0","signature=; file=111ec9b1e728b6e60a97b8c27f489905 (tag=ShadowPad)",
"2021-03-01 18:24:22","MalwareBazaar","UAT-7290","SHA256","b5331eea1d13abaa13cdb56f0bb1fccdd335b8223a09f8eff3f68ef655568fa9","signature=; file=b5331eea1d13abaa13cdb56f0bb1fccdd335b8223a09f8eff3f68ef655568fa9.dll (tag=ShadowPad)",""
