"IOC","Type","Sources","Max confidence","Last Seen","Detection count"
"http://staticrr.paleokits.net/sdb/doma.js","URL","AlienVault","60","08/18/2025-22:55:20","1"
"http://staticrr.sslsecure1.com/test.html","URL","AlienVault","90","08/18/2025-22:53:07","2"
"http://212.33.237.86/images/1/report.php","URL","AlienVault","90","08/18/2025-22:52:39","23"
"http://staticrr.safetydownload.net/Loading/ab3232d7_loading_green/box.html","URL","AlienVault","60","08/18/2025-22:50:44","1"
"http://images.imagesdownloader.com/screenshot/icon/New_Player","URL","AlienVault","60","08/18/2025-22:50:26","1"
"http://s.ayola.net/503.html","URL","AlienVault","60","08/18/2025-22:49:15","1"
"https://npc.esd.sasinstitute.net","URL","AlienVault","90","08/13/2025-19:50:52","7"
"http://volykit.com/login.php","URL","AlienVault","60","08/10/2025-13:21:11","2"
"http://lyvyxor.com/login.php","URL","AlienVault","90","08/10/2025-13:17:33","4"
"http://purycul.com/login.php","URL","AlienVault","90","08/10/2025-13:16:12","2"
"http://ganyrys.com/login.php","URL","AlienVault","90","08/10/2025-13:14:49","2"
"http://lyxyjaj.com/login.php","URL","AlienVault","90","08/10/2025-13:14:19","2"
"http://qegyhig.com/login.php","URL","AlienVault","90","08/10/2025-13:14:04","3"
"http://vopyzuc.com/login.php","URL","AlienVault","90","08/10/2025-13:13:13","3"
"https://accounts.google.com/ServiceLogin","URL","AlienVault","90","08/08/2025-11:00:19","5"
"http://owa.outlookssl.com","URL","AlienVault","90","08/05/2025-03:05:55","9"
"https://tlshqdev.esd.sasinstitute.net","URL","AlienVault","90","08/05/2025-03:02:34","4"
"http://ns1.incapsula.net","URL","AlienVault","60","08/05/2025-03:02:05","2"
"https://smtp.outlookssl.com","URL","AlienVault","90","08/05/2025-03:01:50","3"
"http://vpn.outlookssl.com","URL","AlienVault","90","08/05/2025-03:01:32","5"
"http://www.johnsonforums3.com","URL","AlienVault","90","08/05/2025-03:01:09","4"
"http://cst.displaycdn.com/eN48bGyz/19f7f2b4.html","URL","AlienVault","60","08/05/2025-03:00:56","3"
"https://www.verisign.com/rpa","URL","AlienVault","90","08/05/2025-02:56:44","11"
"https://icann.org/epp#clientRenewProhibited","URL","AlienVault","90","08/03/2025-10:25:18","42"
"http://www.google.com","URL","AlienVault","90","08/03/2025-02:03:59","83"
"http://united.net.ua","URL","AlienVault","90","07/31/2025-03:49:57","5"
"http://x.ss2.us/x.cer","URL","AlienVault","90","07/29/2025-05:59:14","6"
"https://cdn.cookielaw.org/scripttemplates/otSDKStub.js","URL","AlienVault","60","07/29/2025-05:48:27","4"
"http://player.go-mediamonkey.org","URL","AlienVault","60","07/29/2025-02:58:14","2"
"http://xred.mooo.com","URL","AlienVault ,ThreatFox","90","07/24/2025-19:14:01","8"
"http://185.156.72.96/te4h2nus/index.php","URL","AlienVault ,ThreatFox","90","07/23/2025-02:34:37","17"
"http://1.1.0.0","URL","AlienVault","90","07/21/2025-01:07:32","4"
"http://crl.thawte.com/ThawteTimestampingCA.crl0","URL","AlienVault","90","07/20/2025-19:57:20","8"
"https://cst.displaycdn.com","URL","AlienVault","90","07/17/2025-03:46:11","6"
"http://qn6.displaycdn.com","URL","AlienVault","90","07/17/2025-03:45:04","5"
"http://cst.displaycdn.com","URL","AlienVault","90","07/17/2025-03:43:43","5"
"https://azetrom.2face.rocketmail.com","URL","AlienVault","60","07/17/2025-03:37:14","2"
"http://vowycac.com/login.php","URL","AlienVault","90","07/15/2025-14:41:50","3"
"http://www.iuqerfsodp9ifjaposdfjhgosurijfaewrwergwea.com","URL","AlienVault","90","07/04/2025-11:45:18","4"
"https://intelx.io","URL","AlienVault","60","07/02/2025-14:50:15","1"
"http://104.47.53.36:25","URL","AlienVault","60","07/01/2025-00:38:39","1"
"https://microsoft.powershell.management","URL","AlienVault","60","06/28/2025-15:31:16","2"
"http://microsoft.powershell.management","URL","AlienVault","60","06/28/2025-15:30:45","2"
"https://ww1.powershell.management","URL","AlienVault","60","06/28/2025-07:55:39","1"
"http://ww1.powershell.management","URL","AlienVault","60","06/28/2025-07:55:03","1"
"http://pki.goog/gsr1/gsr1.crt","URL","AlienVault","90","06/22/2025-15:53:10","4"
"http://80.64.18.63/tom4ku9v/index.php","URL","AlienVault ,ThreatFox","90","06/06/2025-04:19:25","2"
"http://www.adobe.com/products/eulas/tou_typekit","URL","AlienVault","60","06/04/2025-19:47:27","1"
"http://vofydac.com/login.php","URL","AlienVault","90","06/03/2025-03:01:08","2"
"http://qebytuv.com/login.php","URL","AlienVault","60","06/03/2025-02:57:49","1"
"http://gahyhob.com/login.php","URL","AlienVault","60","06/03/2025-02:52:06","1"
"http://vocyzit.com/login.php","URL","AlienVault","90","06/03/2025-02:51:18","4"
"http://qetyfuv.com/login.php","URL","AlienVault","90","06/03/2025-02:51:04","3"
"https://connect.facebook.net/en_US/fbevents.js","URL","AlienVault","60","05/30/2025-09:01:51","6"
"http://outlook.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:49:22","1"
"http://micsrosoftonline.com/cdn-cgi/styles/main.css","URL","AlienVault","60","05/29/2025-16:48:53","2"
"https://okta.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:48:25","2"
"http://outlook-office.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:48:12","2"
"https://live.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:47:49","1"
"https://outlook-office.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:47:26","2"
"https://outlook.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:47:03","1"
"http://okta.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:46:35","1"
"http://live.micsrosoftonline.com","URL","AlienVault","60","05/29/2025-16:46:21","1"
"http://185.39.17.122/som9unr/index.php","URL","AlienVault ,ThreatFox","60","05/26/2025-11:08:42","4"
"http://webmeisters.com","URL","AlienVault","60","05/25/2025-17:55:13","1"
"http://luzax.com","URL","AlienVault","60","05/25/2025-17:54:42","1"
"http://carpool.com/css","URL","AlienVault","60","05/25/2025-17:45:11","1"
"http://tlycomplet.biz/TkZPVTN2cXxmBXh/eGUCfHB7bQV5dnYpCn5","URL","AlienVault","60","05/25/2025-03:23:12","1"
"http://ocsp.verisign.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBS56bKHAoUD+Oyl+0LhPg9JxyQm4gQUf9Nlp8Ld7LvwMAnzQzn6Aq8zMTMCEFIA5aolVvwahu2WydRLM8c=","URL","AlienVault","90","05/18/2025-21:08:28","3"
"http://propu.sh","URL","AlienVault","90","05/18/2025-21:06:21","2"
"https://securedrive.root.sx:8443/us.emb-japan.go.jp/doc/eh/register","URL","AlienVault","60","05/18/2025-08:42:05","2"
"https://securedrive.root.sx:8443/us.emb-japan.go.jp/doc/eh/alert","URL","AlienVault","60","05/18/2025-08:41:49","2"
"https://securedrive.root.sx:8443/us.emb-japan.go.jp/doc/eh","URL","AlienVault","60","05/18/2025-08:41:36","2"
"https://securedrive.fin-tech.com/docs/en/t.vmd","URL","AlienVault","60","05/18/2025-08:41:21","2"
"https://securedrive.fin-tech.com/docs/en/src/resp.php","URL","AlienVault","60","05/18/2025-08:41:07","2"
"https://securedrive.fin-tech.com/docs/en/src/pdf_0.pdf","URL","AlienVault","60","05/18/2025-08:40:52","2"
"https://securedrive.fin-tech.com/docs/en/register","URL","AlienVault","60","05/18/2025-08:40:38","2"
"https://securedrive.fin-tech.com/docs/en/alert","URL","AlienVault","60","05/18/2025-08:40:23","2"
"https://onedirver.com","URL","AlienVault","90","05/14/2025-15:16:01","4"
"http://adventure-works.com/salesApplicationWebService/T","URL","AlienVault","90","05/14/2025-15:05:54","6"
"http://wybierajlegalne.pl","URL","AlienVault","90","05/14/2025-15:00:54","5"
"http://i.spesgrt.com/lqosko/p18j/customer3.exe","URL","AlienVault","60","04/22/2025-19:56:25","1"
"http://114.114.114.114","URL","AlienVault","60","03/07/2025-00:59:40","1"
"http://chekfast.zennolab.com/proxy.php","URL","AlienVault","90","01/19/2025-19:17:26","8"
"http://check2.zennolab.com/proxy.php","URL","AlienVault","90","01/19/2025-02:28:46","7"
"https://device-16a3c161-d5ff-4f77-9de1-38b8d6e9a469.remotewd.com","URL","AlienVault","60","01/08/2025-04:51:46","1"
"http://114.114.114.114/ipw.ps1","URL","AlienVault","90","01/01/2025-04:52:51","4"
"http://v7event.stats.avast.com/cgi-bin/iavsevents.cgi","URL","AlienVault","90","12/30/2024-19:40:15","2"
"https://t.sidekickopen13.com/Ctc/DO%2023284/d2w--004/Jk82-6q7W5BW0B06lZ3n2W48Hrhb2K0NGzW2Ph-tw6Xm0xdW7PBBTG7ysKS5W1hSWGh9gTqwPV8j6MT8S_cMyW1LP9831S7Dc-W1q5f-x7wW1pCW2pQK-P8k_th1W3dw2J22lLBj4W2kfJ_M48rS6dW50Qbxj5CMDBbW1Fc9CW8NHb2KW28DN9P38FppBW71SVqs5RrhQ8W4MFcP_5jDzflW4JhFyR5Sc__mVKl1Jq3ZP8LMW53bPqV4B979Sf4xprqM04","URL","AlienVault","60","12/20/2024-09:26:48","1"
"https://t.sidekickopen13.com/Ctc/L0%2023284/d2Bk0m04/Jl22-6vVW7lCdLW6lZ3l1W5q8yVl8W7YpZW5r1kQ11ynCSVW6yml_z5gSY8sW3njH4W222JWvW3PbkRT7_cZXZW59RjYl53M0XHW1BF_mG5C3p1bW2tHmm-7Vv-X8V79QW6519CC7W1s1Hgx8kn1FDW3XHmj-66V5PSW8Z21Bb3rzBCgVxhXC85Cf-HBW8bKqdZ1xwqY4W7KgPpL7K7HFrW6Jp_-n7P05xYW6TZJC42V6RrvW5jmQ3J3NTXDlW3K6QpM1KM-8tW1ZyCtT6L039yW3D3F2s6ySK4tW3FGWcy7QVPZPW8zLRYT8k61ntW8n3k-P32z_-Sf8ySwGb04","URL","AlienVault","60","12/20/2024-09:26:34","1"
"https://t.sidekickopen13.com/Ctc/ON%2023284/cpZ7-04/Jks2-6q7W69sMD-6lZ3m4W7CJ5FH7vg2j9W48bHz35rG9CPW6N3-_q3Ddj1ZW2tKq0R2fgVt9W6TL3sr6XTLlMW4rtmLy6RWKm7N1gvldypyShbW2Vn0js6Zx0dNW4zPwvs6g90YJN2ffZbqJs2ynW5S0hJn6Jf0B4W19Chft2nT_v0W1RjTt01scQ3CW6-6_4s2_L5_6W23r0PS606jndW3P6vj26LF7pqW1hqpfF45m7h0W2g5G2D4FKzfmW6qv1B7817JLpN7Nm128j8P8Xf3YwdSb04","URL","AlienVault","60","12/20/2024-09:26:18","1"
"https://t.sidekickopen13.com/Ctc/ON%2023284/cpZ7-04/Jl22-6vVW7lCdLW6lZ3q5W7vwcyD35h8cvW9cWG0n6ZZ_H0TqB_N1fHqttW1cxyGg6wn5YRW3gQpgY7cNVtkW69YphJ8hlVbrW7Yz1178nrbBpW4vYjVT88jt6zW2XsX012Q8JStW2VFSsx5tyb90W7jCShf2vSFK2W8Ql7F997DLVVW6jtBLT3ZLMbBN6ZVDQLvPMGNW3ly8rF3QbndLW3RWf5c97RG3nW5MB0l05GDmhXW4jhb_42RKfVTW79MqM240bKpnW3sCHgW352PbVVbZ3-g72JgmzW43l0v32DHD4GW5JqnBM2N9D5MN7PksnngTZFff3lrsWs04","URL","AlienVault","60","12/20/2024-09:26:05","1"
"http://cacerts.digicert.com/DigiCertSHA2HighAssuranceServerCA.crt","URL","AlienVault","90","10/05/2024-08:59:55","9"
"http://www.trackip.net/ip","URL","AlienVault","90","10/02/2024-13:01:07","6"
"http://crl3.digicert.com/sha2-ha-server-g6.crl","URL","AlienVault","60","09/26/2024-13:54:33","2"
"http://crl4.digicert.com/sha2-ha-server-g6.crl","URL","AlienVault","60","09/26/2024-13:54:18","3"
"http://sslcom.repository.certum.pl/ctnca.cer","URL","AlienVault","90","09/18/2024-00:48:28","3"
"https://www.iso.org/standard/54796.html","URL","AlienVault","60","09/17/2024-18:49:22","1"
"http://vojyqem.com/login.php","URL","AlienVault","60","09/12/2024-19:49:22","1"
"http://37.0.11.41/base/api/getData.php","URL","AlienVault","60","08/30/2024-00:05:27","1"
"http://lzcvi.w.incapsula.net","URL","AlienVault","60","08/24/2024-09:07:42","1"
"http://pop.rocketmail.com","URL","AlienVault","60","08/24/2024-09:07:26","1"
"http://peanut-butterandjelly4life.com/panel/index.php","URL","AlienVault","60","08/24/2024-09:06:36","1"
"http://www.ninja20.com/search/label/Sukan","URL","AlienVault","60","08/24/2024-09:05:03","1"
"http://www.ninja20.com/2014/02/ah-beng.html","URL","AlienVault","60","08/24/2024-09:04:34","1"
"http://gcetn.w.incapsula.net","URL","AlienVault","90","08/24/2024-09:00:25","2"
"http://npc.esd.sasinstitute.net","URL","AlienVault","90","08/24/2024-08:59:52","3"
"https://www.thepropertyreport.com/search/viewproperty/boro/3/block/2790/lot/24","URL","AlienVault","60","08/24/2024-08:57:31","1"
"http://www.jurong.com.br/projeto-ej","URL","AlienVault","60","08/23/2024-22:08:18","2"
"http://www.ninja20.com/search/label/Harlem%20Shake","URL","AlienVault","90","08/23/2024-21:56:49","4"
"http://i6qgl.w.incapsula.net","URL","AlienVault","90","08/23/2024-12:07:12","2"
"https://owa.outlookssl.com","URL","AlienVault","90","08/23/2024-09:08:36","6"
"http://www.topspeedracer.com/mambots/editors-xtd/z6id.txt","URL","AlienVault","90","08/23/2024-09:07:32","3"
"http://click.am1.adm.cnzz.net/click.php","URL","AlienVault","90","08/23/2024-09:07:04","4"
"https://wybierajlegalne.pl","URL","AlienVault","60","08/03/2024-04:58:56","3"
"https://www.crowdstrike.com","URL","AlienVault","60","07/27/2024-14:58:56","2"
"http://crl.microsoft.com/pki/crl/products/CodeSignPCA2.crl","URL","AlienVault","90","07/25/2024-23:02:19","2"
"http://ncomailgw2.ncogroup.com","URL","AlienVault","60","07/24/2024-23:52:11","1"
"http://smtp.financialengines.com","URL","AlienVault","60","07/24/2024-23:50:08","1"
"https://www.xtglgt.cn","URL","AlienVault","60","07/24/2024-16:52:55","1"
"http://uri.cloudflare.com/cdn","URL","AlienVault","90","07/24/2024-14:57:58","2"
"http://p.majuwe.com","URL","AlienVault","60","07/22/2024-15:04:27","1"
"http://www.5iantlavalamp.com/n","URL","AlienVault","60","07/22/2024-15:03:55","2"
"http://oaey.win","URL","AlienVault","60","07/22/2024-15:03:41","1"
"https://www.googleoptimize.com/optimize.js","URL","AlienVault","60","07/22/2024-15:03:16","1"
"http://a.up-00.com/2018/06/152959422340441.xml","URL","AlienVault","90","07/22/2024-15:02:53","2"
"https://cdn.vidyard.com","URL","AlienVault","60","07/22/2024-15:02:25","1"
"https://www.dabeaz.com/ply/ply-3.11.tar.gz","URL","AlienVault","60","07/22/2024-15:02:13","1"
"http://www.dabeaz.com/generators","URL","AlienVault","60","07/22/2024-15:01:59","1"
"https://forum.dabeaz.com/t/python-essential-reference-5th-edition/145","URL","AlienVault","60","07/22/2024-15:01:40","1"
"http://WDPRS.INTERNIC.NET","URL","AlienVault","90","07/22/2024-15:01:27","3"
"http://siddhapura.co.in/bold/0c86f3af411145fa86886ad15b98e7b2","URL","AlienVault","60","07/22/2024-15:00:25","1"
"http://siddhapura.co.in/bold/e1cbb08316a704d8f3ba7f66dd385d49","URL","AlienVault","60","07/22/2024-15:00:10","1"
"http://adinawatches.com/762trg22e2.exe","URL","AlienVault","60","07/22/2024-14:59:41","1"
"http://www.topspeedracer.com/motorsports","URL","AlienVault","60","07/22/2024-14:59:24","3"
"http://smartmeapp.com/info/smartme/aviso_legal.php","URL","AlienVault","60","07/22/2024-14:58:55","1"
"http://148.163.152.255","URL","AlienVault","60","07/22/2024-14:58:03","1"
"http://onedirver.com","URL","AlienVault","60","07/22/2024-14:57:49","1"
"http://adventure-works.com/salesApplicationWebService/GetSupplierDetails","URL","AlienVault","60","07/22/2024-14:57:34","2"
"http://webservices.smartmeapp.com","URL","AlienVault","60","07/22/2024-14:55:26","1"
"http://tracking.smartmeapp.com","URL","AlienVault","60","07/22/2024-14:55:12","1"
"http://smartmeapp.com/info/=","URL","AlienVault","60","07/22/2024-14:54:58","1"
"https://www.nnicrosoft.com","URL","AlienVault","90","07/22/2024-14:53:21","2"
"http://www.nnicrosoft.com","URL","AlienVault","90","07/22/2024-14:53:08","2"
"https://www.dentegra.com/about","URL","AlienVault","60","07/22/2024-14:52:30","1"
"http://blog.cellprofiler.org/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-jf2ro2a5ifik952ir.rd.html","URL","AlienVault","60","07/22/2024-14:52:02","1"
"http://www.finmod.co.za/AoPc.exe","URL","AlienVault","60","07/22/2024-14:48:20","2"
"http://www.finmod.co.za/pca.pdf","URL","AlienVault","60","07/22/2024-14:08:09","2"
"http://us.onlinesrv.net/link/l/iL03XvlJq4Brutll6hY5BhBVcCKK6y1keiiOJCQcs1C55m5aaQE2xRmxyitkWJKg","URL","AlienVault","60","07/22/2024-14:06:23","2"
"https://www.middlesbrough.gov.uk/community-support-and-safety/coronavirus-covid-19/coronavirus-information-residents","URL","AlienVault","60","07/22/2024-12:03:36","1"
"https://www.intersport.gr/el/brands","URL","AlienVault","60","07/22/2024-12:03:20","1"
"https://www.middlesbrough.gov.uk/news/help-boro-drive-combat-coronavirus-covid-19","URL","AlienVault","60","07/22/2024-12:00:19","1"
"http://smartmeapp.com/info/smartme/aviso_legal.php=","URL","AlienVault","60","07/22/2024-12:00:05","1"
"http://siddhapura.co.in/bold/fc57e7f7e3afa9af443c1aabe31bde5e","URL","AlienVault","60","07/22/2024-11:59:35","1"
"https://trunk.guce.helping.com","URL","AlienVault","60","07/18/2024-13:56:14","1"
"https://stage.guce.helping.com","URL","AlienVault","60","07/18/2024-13:56:01","1"
"https://www.asfitness.com/wp-content/plugins/contact-form-7/images/ajax.exe","URL","AlienVault","90","06/22/2024-19:10:12","1"
